id,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
tr8823,35,185325,13,0,0,50
tr8824,59,357943,13,0,0,40
tr8825,22,215395,10,0,1602,10
tr8826,50,30682,14,0,0,50
tr8827,24,29591,13,0,0,40
tr8828,36,215392,13,0,0,40
tr8829,31,110554,9,4386,0,40
tr8830,42,133584,10,0,0,40
tr8831,38,210438,4,0,0,40
tr8832,52,256916,9,0,0,40
tr8833,46,73541,6,0,0,40
tr8834,23,109952,10,0,0,60
tr8835,54,197975,3,0,0,51
tr8836,27,401723,9,0,0,40
tr8837,33,296282,9,0,0,40
tr8838,19,145844,12,0,0,50
tr8839,59,191965,7,3908,0,28
tr8840,54,96792,9,0,0,32
tr8841,48,185041,4,0,1672,55
tr8842,19,233779,10,0,0,60
tr8843,45,347834,9,0,0,40
tr8844,36,215373,13,0,0,70
tr8845,35,169426,12,0,0,40
tr8846,47,202856,10,0,0,36
tr8847,33,50276,13,0,0,40
tr8848,48,187454,13,0,0,40
tr8849,42,126098,9,0,0,40
tr8850,19,250639,10,0,0,24
tr8851,64,195366,13,0,0,40
tr8852,51,186845,13,0,0,8
tr8853,20,119156,9,0,0,20
tr8854,28,162343,9,0,0,40
tr8855,52,108435,14,0,1902,50
tr8856,29,394927,10,0,0,45
tr8857,51,172281,13,0,0,40
tr8858,36,370767,9,0,2377,60
tr8859,43,352005,13,15024,0,45
tr8860,52,165681,10,0,0,40
tr8861,50,258819,9,0,0,40
tr8862,25,130793,10,0,0,30
tr8863,36,118909,12,0,0,40
tr8864,47,161558,6,0,0,45
tr8865,32,188246,9,0,0,40
tr8866,37,160120,14,0,0,40
tr8867,40,144594,9,2829,0,40
tr8868,34,123429,9,0,0,60
tr8869,35,340110,10,0,0,50
tr8870,26,523067,10,0,0,3
tr8871,49,113513,13,0,0,50
tr8872,63,186809,13,0,0,30
tr8873,46,320421,13,0,0,25
tr8874,31,295589,10,0,0,40
tr8875,22,370548,11,0,0,30
tr8876,20,120572,10,0,0,12
tr8877,52,110977,16,0,0,40
tr8878,26,55860,10,0,0,40
tr8879,34,158800,13,0,0,50
tr8880,31,131568,5,0,0,40
tr8881,46,173613,9,0,0,30
tr8882,22,216867,4,0,0,40
tr8883,38,104089,11,0,0,40
tr8884,35,208106,9,0,0,40
tr8885,27,340269,10,0,0,40
tr8886,27,236246,12,0,0,40
tr8887,46,213408,10,0,0,40
tr8888,40,84232,9,0,0,4
tr8889,19,302945,10,0,0,10
tr8890,69,28197,9,0,0,60
tr8891,20,262749,10,0,0,35
tr8892,34,198265,13,0,0,60
tr8893,49,170871,14,0,0,45
tr8894,27,177761,10,0,0,50
tr8895,59,175689,10,0,0,14
tr8896,45,205100,13,15024,0,60
tr8897,21,77759,10,0,0,15
tr8898,51,77905,11,0,0,40
tr8899,64,193575,7,0,0,40
tr8900,41,116520,16,0,0,40
tr8901,18,85154,8,0,0,24
tr8902,49,180532,14,0,0,40
tr8903,51,508891,9,0,0,40
tr8904,20,211345,10,0,0,20
tr8905,69,170877,9,0,0,48
tr8906,18,97318,9,0,0,35
tr8907,43,184105,9,0,0,50
tr8908,50,150941,9,0,0,44
tr8909,32,303942,9,0,0,40
tr8910,27,273929,9,0,0,40
tr8911,38,197077,9,0,0,40
tr8912,62,162825,9,0,0,40
tr8913,46,159869,9,0,0,44
tr8914,19,158343,10,0,0,40
tr8915,17,406920,6,0,0,40
tr8916,21,227986,9,0,0,40
tr8917,36,137527,13,0,0,50
tr8918,36,180150,8,0,0,40
tr8919,23,239539,9,0,0,40
tr8920,58,281792,13,0,0,40
tr8921,40,224799,13,0,0,45
tr8922,64,292639,10,10566,0,35
tr8923,66,22313,7,0,0,20
tr8924,42,194636,9,0,0,40
tr8925,55,156089,10,0,0,40
tr8926,53,193720,10,0,1977,40
tr8927,25,218667,9,0,0,40
tr8928,39,358837,10,0,0,40
tr8929,20,174685,9,0,0,40
tr8930,32,168854,9,0,0,54
tr8931,28,133696,13,0,0,65
tr8932,23,350680,12,0,0,40
tr8933,18,115215,9,0,0,25
tr8934,43,152958,9,0,0,35
tr8935,29,217200,9,0,0,40
tr8936,32,235124,10,0,0,46
tr8937,31,144949,9,0,0,40
tr8938,60,135470,3,0,0,40
tr8939,42,281209,10,0,0,50
tr8940,46,155489,14,0,0,50
tr8941,38,290306,9,0,0,40
tr8942,18,182042,7,0,0,19
tr8943,31,210008,9,0,0,40
tr8944,54,234938,9,4064,0,55
tr8945,46,315423,10,0,2042,50
tr8946,27,30244,9,0,0,80
tr8947,50,30008,13,0,0,45
tr8948,38,201328,4,0,0,56
tr8949,36,96468,14,0,0,40
tr8950,25,486332,9,0,0,40
tr8951,19,46162,9,0,0,25
tr8952,60,98350,10,0,0,60
tr8953,45,175958,5,0,0,40
tr8954,21,119309,10,0,1602,16
tr8955,42,175935,9,0,1980,46
tr8956,38,204527,9,0,0,50
tr8957,22,57827,10,0,0,40
tr8958,19,418176,9,0,0,32
tr8959,23,262744,10,0,0,40
tr8960,24,177287,10,0,0,30
tr8961,30,255004,12,0,0,52
tr8962,62,183735,10,0,0,40
tr8963,26,318644,15,0,0,20
tr8964,42,132125,13,0,0,52
tr8965,33,206051,9,0,0,40
tr8966,54,99185,16,0,0,50
tr8967,35,225750,13,0,0,32
tr8968,33,245777,9,0,0,40
tr8969,45,169092,9,0,0,55
tr8970,62,211035,13,0,0,30
tr8971,24,285432,9,0,0,40
tr8972,50,154779,10,0,0,40
tr8973,54,37237,13,0,0,40
tr8974,58,417419,4,0,0,40
tr8975,39,33975,9,0,0,50
tr8976,32,42485,9,0,0,40
tr8977,27,170017,13,0,0,40
tr8978,27,152683,9,3908,0,35
tr8979,20,41721,10,0,0,60
tr8980,64,66634,4,0,0,40
tr8981,55,257216,14,0,0,40
tr8982,46,167882,9,0,0,43
tr8983,45,179428,10,0,0,55
tr8984,26,57512,9,0,0,40
tr8985,36,301614,9,0,0,40
tr8986,25,193820,13,0,1876,40
tr8987,58,222247,6,0,1887,40
tr8988,39,189092,13,0,0,45
tr8989,47,217509,9,0,0,45
tr8990,35,308691,14,0,0,48
tr8991,38,169672,9,0,0,40
tr8992,50,120914,7,0,0,40
tr8993,36,370156,9,0,0,38
tr8994,28,398220,3,0,0,40
tr8995,44,208277,9,0,0,45
tr8996,40,337456,9,0,0,40
tr8997,55,172666,10,0,0,40
tr8998,29,32280,9,0,0,45
tr8999,33,194901,9,0,0,45
tr9000,19,57329,10,0,0,30
tr9001,32,173730,13,7688,0,40
tr9002,45,153312,14,0,0,10
tr9003,23,274797,9,0,0,25
tr9004,22,152744,10,0,0,40
tr9005,59,188041,9,0,0,40
tr9006,32,97723,10,0,0,38
tr9007,49,354529,10,0,0,40
tr9008,22,249727,10,0,0,30
tr9009,26,189590,10,0,0,30
tr9010,23,298871,10,0,0,40
tr9011,55,205296,10,0,0,50
tr9012,47,303637,9,0,0,49
tr9013,44,242861,9,0,0,40
tr9014,27,37599,10,0,0,24
tr9015,40,199381,14,15024,0,37
tr9016,32,56328,13,0,0,8
tr9017,20,256211,10,0,0,40
tr9018,84,163685,9,0,0,33
tr9019,40,266084,10,0,0,50
tr9020,37,161111,13,0,0,40
tr9021,44,199031,10,0,1380,40
tr9022,47,166634,10,0,0,40
tr9023,62,204085,10,0,0,25
tr9024,19,369527,10,0,0,40
tr9025,47,464945,9,0,0,45
tr9026,44,174684,9,0,0,40
tr9027,26,166295,13,0,0,41
tr9028,36,220511,10,0,0,40
tr9029,52,246936,7,0,0,40
tr9030,33,104509,10,0,0,40
tr9031,48,266337,9,0,0,40
tr9032,33,252168,9,0,0,40
tr9033,25,92093,13,0,0,20
tr9034,62,88055,13,0,0,40
tr9035,38,129591,10,0,0,40
tr9036,46,142719,9,0,0,65
tr9037,18,264924,10,0,0,40
tr9038,46,128796,13,0,0,44
tr9039,38,115336,9,0,0,70
tr9040,52,190333,10,0,0,40
tr9041,63,179444,4,0,0,15
tr9042,49,218676,10,0,0,43
tr9043,17,148194,7,0,0,12
tr9044,70,280639,9,2329,0,20
tr9045,19,217769,10,0,0,15
tr9046,27,180553,9,0,0,40
tr9047,61,56009,10,0,0,40
tr9048,33,255334,13,0,0,25
tr9049,29,349154,6,0,0,40
tr9050,40,24763,10,6849,0,40
tr9051,43,41834,9,0,0,38
tr9052,29,130856,10,0,0,60
tr9053,61,268797,9,0,0,17
tr9054,48,202117,7,0,0,34
tr9055,19,280146,10,0,0,20
tr9056,30,70377,10,0,0,40
tr9057,24,236696,10,0,0,30
tr9058,39,222572,14,0,0,43
tr9059,46,110702,10,2036,0,60
tr9060,27,200492,13,0,0,40
tr9061,25,193820,14,0,0,40
tr9062,31,454508,7,0,2001,40
tr9063,58,220789,13,0,0,45
tr9064,33,101345,9,0,0,42
tr9065,40,140559,9,0,0,25
tr9066,40,64885,14,0,0,70
tr9067,31,402361,9,0,0,40
tr9068,33,143582,9,0,0,48
tr9069,49,185385,12,0,0,45
tr9070,24,112706,11,0,0,40
tr9071,46,130364,9,0,0,40
tr9072,58,147428,14,0,0,40
tr9073,20,205895,10,0,0,20
tr9074,65,273569,9,0,0,40
tr9075,43,153160,10,0,0,40
tr9076,48,167918,14,0,0,50
tr9077,41,195661,10,0,0,54
tr9078,27,146243,10,0,0,30
tr9079,52,105428,10,0,0,12
tr9080,26,149943,9,0,0,60
tr9081,52,192563,10,0,0,38
tr9082,19,244115,9,0,0,30
tr9083,39,98587,10,0,0,45
tr9084,47,145886,10,0,0,40
tr9085,27,244315,9,0,0,40
tr9086,48,192779,10,0,0,40
tr9087,50,209464,9,0,0,35
tr9088,60,25141,10,0,0,60
tr9089,28,405793,12,0,0,45
tr9090,47,53498,9,0,0,40
tr9091,69,476653,13,0,0,20
tr9092,40,162312,9,0,0,66
tr9093,37,277022,9,3887,0,40
tr9094,41,109762,14,0,0,40
tr9095,38,123031,9,0,0,48
tr9096,46,119890,11,0,0,30
tr9097,21,409230,10,0,0,30
tr9098,44,223308,14,0,0,48
tr9099,47,119199,10,0,0,35
tr9100,42,46221,16,27828,0,60
tr9101,42,351161,10,0,0,40
tr9102,56,174533,13,0,0,45
tr9103,32,324386,13,0,0,40
tr9104,24,126568,13,0,0,33
tr9105,26,275703,10,0,0,40
tr9106,36,219611,13,2174,0,50
tr9107,49,200471,7,0,0,60
tr9108,65,155261,9,0,0,40
tr9109,73,74040,4,0,0,40
tr9110,34,226296,7,0,0,40
tr9111,22,211968,13,0,0,40
tr9112,49,126446,10,0,0,30
tr9113,25,262885,7,0,0,32
tr9114,39,188069,5,0,0,25
tr9115,19,113546,7,0,0,56
tr9116,24,227070,6,0,0,40
tr9117,34,136997,9,0,0,35
tr9118,35,119006,9,0,0,38
tr9119,21,212407,9,0,0,40
tr9120,43,197810,14,0,0,40
tr9121,35,35309,13,0,0,28
tr9122,39,141802,10,0,0,40
tr9123,48,184513,13,0,0,80
tr9124,33,124187,12,0,0,32
tr9125,19,201743,10,0,0,26
tr9126,17,156736,6,0,0,12
tr9127,43,47261,10,0,0,50
tr9128,62,150693,9,0,0,42
tr9129,53,233734,14,0,0,40
tr9130,45,35969,14,0,0,60
tr9131,47,159550,9,0,0,40
tr9132,30,190823,10,0,0,40
tr9133,53,213378,9,0,0,33
tr9134,24,257500,9,0,0,40
tr9135,41,488706,10,0,0,40
tr9136,58,239405,3,0,0,40
tr9137,27,105189,9,4865,0,50
tr9138,63,109735,9,0,0,38
tr9139,50,172942,10,0,0,28
tr9140,43,209899,14,8614,0,47
tr9141,29,87745,10,0,0,60
tr9142,41,187881,10,3942,0,40
tr9143,55,234125,9,0,0,40
tr9144,36,272944,9,0,0,45
tr9145,23,129232,9,0,0,40
tr9146,22,100345,13,13550,0,55
tr9147,58,195835,10,0,0,45
tr9148,25,251854,7,0,0,40
tr9149,40,103474,9,0,0,30
tr9150,38,22042,11,0,0,39
tr9151,37,343721,13,0,0,40
tr9152,19,232368,10,0,0,35
tr9153,55,174478,6,0,0,29
tr9154,55,282023,13,15024,0,50
tr9155,28,274690,13,0,0,45
tr9156,53,251675,9,0,0,40
tr9157,32,647882,9,0,0,40
tr9158,32,37380,10,0,0,38
tr9159,34,173730,9,0,0,50
tr9160,49,353824,10,0,0,45
tr9161,21,225890,10,0,0,30
tr9162,53,233780,11,2202,0,40
tr9163,29,394927,11,0,0,40
tr9164,34,188682,13,0,0,40
tr9165,52,115209,15,0,0,40
tr9166,41,277192,3,0,0,40
tr9167,21,314182,9,0,0,40
tr9168,43,220776,14,0,0,35
tr9169,31,189269,9,0,0,40
tr9170,38,35429,9,0,2042,40
tr9171,42,154374,13,0,2415,60
tr9172,62,161460,13,0,0,30
tr9173,51,251487,4,0,0,40
tr9174,30,177531,9,0,0,25
tr9175,24,53942,13,0,0,40
tr9176,36,113481,9,0,0,40
tr9177,57,361324,6,0,0,40
tr9178,46,330087,13,0,0,55
tr9179,33,276221,16,0,0,40
tr9180,42,121055,10,0,0,45
tr9181,62,118696,9,0,0,40
tr9182,64,289741,10,0,0,20
tr9183,18,238401,10,0,0,25
tr9184,43,262038,3,0,0,35
tr9185,62,26911,4,0,0,66
tr9186,29,161155,12,0,0,50
tr9187,43,252519,13,0,0,40
tr9188,39,43712,9,7298,0,40
tr9189,69,167826,13,0,0,40
tr9190,34,188900,13,0,0,40
tr9191,44,120057,12,4386,0,45
tr9192,25,134113,13,0,0,30
tr9193,17,99161,6,0,0,8
tr9194,19,304643,10,0,0,20
tr9195,57,121821,2,0,0,40
tr9196,25,154863,9,0,0,35
tr9197,37,365430,10,0,0,40
tr9198,29,183111,11,0,0,40
tr9199,32,50178,10,0,0,35
tr9200,35,186845,15,0,0,45
tr9201,52,159908,8,0,0,40
tr9202,41,162189,9,1831,0,40
tr9203,29,128509,9,0,0,38
tr9204,23,143032,14,0,0,36
tr9205,31,382368,7,0,0,40
tr9206,40,210013,9,0,0,50
tr9207,19,293928,9,0,0,20
tr9208,21,208503,10,0,0,10
tr9209,37,191841,13,8614,0,40
tr9210,49,355978,15,99999,0,35
tr9211,64,202738,9,0,0,35
tr9212,37,144322,11,0,0,43
tr9213,70,155141,13,0,2377,12
tr9214,22,160120,6,0,0,30
tr9215,29,190450,9,0,0,40
tr9216,37,212900,9,0,0,40
tr9217,29,115677,13,0,0,40
tr9218,38,252250,7,0,0,65
tr9219,27,212041,9,0,0,50
tr9220,58,198145,13,0,0,35
tr9221,60,113658,10,0,0,35
tr9222,20,32426,10,0,0,25
tr9223,51,98791,10,0,0,40
tr9224,37,203828,5,0,0,65
tr9225,22,186634,8,0,0,50
tr9226,56,125147,6,0,0,60
tr9227,26,247455,13,5178,0,42
tr9228,19,97215,10,0,0,25
tr9229,37,330826,11,0,0,30
tr9230,27,200802,10,0,0,40
tr9231,52,72257,10,0,0,50
tr9232,45,363087,9,0,0,40
tr9233,28,25955,10,0,0,40
tr9234,20,334633,9,0,0,40
tr9235,28,109162,14,0,0,50
tr9236,44,569761,11,0,0,40
tr9237,30,209900,13,0,0,40
tr9238,26,272986,12,0,0,8
tr9239,55,52267,14,0,0,18
tr9240,46,82946,9,0,0,40
tr9241,51,104651,13,0,0,50
tr9242,25,58441,13,0,0,40
tr9243,43,269733,9,0,0,40
tr9244,19,128453,9,0,0,28
tr9245,36,179468,9,0,0,40
tr9246,36,183081,10,0,0,40
tr9247,48,102938,13,0,0,40
tr9248,24,359828,13,0,0,44
tr9249,30,155659,9,0,0,36
tr9250,24,585203,13,7688,0,45
tr9251,62,173601,13,0,0,40
tr9252,41,214541,9,0,1590,40
tr9253,36,153976,9,0,0,50
tr9254,47,247676,14,5455,0,45
tr9255,49,155372,14,0,0,40
tr9256,52,329733,10,0,0,40
tr9257,52,162576,12,0,0,40
tr9258,51,226885,9,0,0,40
tr9259,18,120781,6,0,0,20
tr9260,30,375827,9,0,0,40
tr9261,46,205504,9,0,0,20
tr9262,28,198813,9,0,0,40
tr9263,48,254291,13,7298,0,50
tr9264,62,159908,10,0,0,38
tr9265,49,40000,13,4064,0,44
tr9266,69,102874,9,0,0,24
tr9267,61,539563,10,0,0,45
tr9268,24,261561,13,0,0,40
tr9269,29,81057,10,0,0,40
tr9270,36,160120,13,0,0,45
tr9271,17,41979,6,0,0,40
tr9272,27,275110,9,0,0,80
tr9273,64,265661,9,0,0,40
tr9274,19,29510,10,0,0,20
tr9275,42,105804,7,0,0,40
tr9276,24,194604,13,0,0,15
tr9277,23,1038553,9,0,0,45
tr9278,51,209320,15,3325,0,40
tr9279,31,193231,13,3325,0,60
tr9280,44,307468,15,0,0,29
tr9281,38,255941,14,10520,0,50
tr9282,44,107845,12,0,0,56
tr9283,44,567788,3,0,0,40
tr9284,38,91857,9,0,0,44
tr9285,36,732569,5,0,0,40
tr9286,29,86613,2,0,0,20
tr9287,46,35961,12,0,0,25
tr9288,47,114754,9,0,0,40
tr9289,30,235124,9,99999,0,40
tr9290,37,218490,9,7688,0,35
tr9291,27,329426,13,0,0,45
tr9292,43,181015,9,0,0,50
tr9293,44,264740,15,0,0,40
tr9294,31,381153,10,0,0,60
tr9295,34,189759,13,0,1977,45
tr9296,39,230467,13,0,1092,40
tr9297,36,218542,10,0,0,40
tr9298,57,298507,13,3103,0,40
tr9299,78,111189,4,0,0,35
tr9300,24,168997,10,0,0,40
tr9301,39,168894,10,0,0,40
tr9302,21,149809,12,0,0,40
tr9303,34,344073,9,0,0,40
tr9304,22,416165,10,0,0,32
tr9305,36,41490,10,0,0,40
tr9306,61,40269,10,0,0,40
tr9307,67,243256,5,0,0,15
tr9308,49,105586,11,0,0,40
tr9309,58,51499,11,0,0,40
tr9310,37,189878,10,0,0,60
tr9311,39,179481,9,4650,0,44
tr9312,25,299765,10,0,0,40
tr9313,45,155664,3,0,0,40
tr9314,30,54608,13,0,0,40
tr9315,49,174702,10,0,0,35
tr9316,36,285020,9,2885,0,40
tr9317,23,201145,9,0,0,65
tr9318,51,125796,10,0,0,35
tr9319,55,249072,9,0,0,60
tr9320,35,99156,13,0,0,50
tr9321,45,94754,14,0,0,40
tr9322,36,111128,13,0,0,48
tr9323,32,157887,9,0,0,40
tr9324,47,168191,10,0,0,40
tr9325,49,28334,10,0,0,45
tr9326,44,721161,10,0,0,40
tr9327,36,188069,10,0,0,50
tr9328,40,145178,10,0,0,30
tr9329,17,52967,6,0,0,6
tr9330,18,177578,9,0,0,38
tr9331,30,185384,10,0,0,25
tr9332,66,66008,9,0,0,50
tr9333,59,329059,13,0,0,50
tr9334,30,348802,9,0,0,40
tr9335,50,34233,9,0,0,50
tr9336,24,509629,9,0,0,25
tr9337,28,27956,15,0,0,99
tr9338,44,83286,14,0,0,40
tr9339,25,309098,11,0,0,40
tr9340,45,188950,14,0,0,50
tr9341,20,224217,9,0,0,40
tr9342,67,222899,11,0,0,40
tr9343,40,123306,15,0,0,45
tr9344,52,279337,9,0,0,40
tr9345,34,347166,16,0,0,50
tr9346,37,251396,12,0,0,45
tr9347,17,143034,6,0,0,4
tr9348,25,57635,11,0,0,42
tr9349,35,162651,13,0,0,40
tr9350,63,28334,14,0,0,40
tr9351,38,84570,10,0,0,40
tr9352,33,181091,13,0,0,60
tr9353,51,117496,14,0,0,40
tr9354,64,216160,16,0,0,50
tr9355,50,204447,10,0,0,40
tr9356,18,374969,6,0,0,56
tr9357,67,35015,14,0,0,99
tr9358,46,179869,9,0,0,40
tr9359,60,137733,13,0,0,50
tr9360,29,193125,9,0,0,40
tr9361,30,103649,10,0,0,40
tr9362,56,54260,16,2885,0,40
tr9363,29,197932,9,0,0,40
tr9364,37,249720,13,0,0,27
tr9365,24,259865,9,0,0,30
tr9366,21,301694,9,0,0,35
tr9367,46,276934,13,0,0,70
tr9368,25,395512,8,0,0,40
tr9369,40,168071,9,0,0,28
tr9370,23,45317,10,0,0,40
tr9371,43,311177,10,0,0,30
tr9372,29,190636,10,0,1485,60
tr9373,59,221336,6,0,0,40
tr9374,18,120691,10,0,0,35
tr9375,28,107389,9,0,0,32
tr9376,17,293440,7,0,0,15
tr9377,53,145409,9,0,0,40
tr9378,22,213902,3,0,0,40
tr9379,63,100099,9,0,0,40
tr9380,32,191856,14,0,0,45
tr9381,40,233891,9,0,0,35
tr9382,61,96073,15,0,0,50
tr9383,35,474136,9,0,1408,40
tr9384,43,355856,13,0,0,50
tr9385,20,144685,10,0,1602,40
tr9386,48,139212,10,0,0,40
tr9387,56,143931,13,0,0,40
tr9388,34,191291,10,0,0,40
tr9389,44,68729,10,0,1902,40
tr9390,61,119986,14,0,0,40
tr9391,37,227545,10,0,0,44
tr9392,36,32776,13,0,1977,40
tr9393,34,228881,10,0,0,40
tr9394,23,84648,10,0,0,25
tr9395,63,101996,14,0,0,40
tr9396,63,68954,9,0,0,11
tr9397,47,285060,14,0,1977,41
tr9398,55,209569,9,0,0,50
tr9399,31,331126,13,0,0,48
tr9400,27,279872,10,0,0,40
tr9401,58,150560,13,14084,0,40
tr9402,28,185647,10,0,0,48
tr9403,52,128871,4,0,0,64
tr9404,31,386331,9,0,0,50
tr9405,53,117814,10,0,0,38
tr9406,43,220609,10,0,0,50
tr9407,43,117022,9,0,0,40
tr9408,50,176751,14,0,0,80
tr9409,68,76371,9,0,0,35
tr9410,37,80410,7,0,0,40
tr9411,26,127202,9,0,0,40
tr9412,22,121471,7,0,0,40
tr9413,22,219086,10,0,0,55
tr9414,59,271571,10,15024,0,50
tr9415,30,241583,10,0,0,40
tr9416,24,374253,9,0,0,55
tr9417,30,214993,9,0,0,40
tr9418,50,199995,13,0,0,40
tr9419,38,450924,8,3942,0,40
tr9420,29,120359,9,0,0,40
tr9421,76,93125,9,1424,0,24
tr9422,21,187513,11,0,0,40
tr9423,65,243569,10,0,0,24
tr9424,43,295510,9,0,0,45
tr9425,29,29732,13,0,0,24
tr9426,32,211743,13,0,0,45
tr9427,37,251396,12,0,0,65
tr9428,64,477697,9,0,0,16
tr9429,49,151584,10,0,0,40
tr9430,44,193882,13,0,0,40
tr9431,34,242460,13,7688,0,40
tr9432,53,191025,10,0,0,43
tr9433,24,154571,11,0,0,50
tr9434,31,208657,10,0,0,40
tr9435,25,29599,10,0,0,38
tr9436,36,423711,9,0,0,45
tr9437,29,122000,10,0,0,60
tr9438,37,148581,9,0,0,50
tr9439,42,222978,16,0,0,45
tr9440,30,149118,9,0,0,40
tr9441,32,218407,10,0,0,70
tr9442,44,85604,9,0,0,40
tr9443,19,111232,9,0,0,40
tr9444,22,99199,9,0,0,48
tr9445,51,199995,5,0,0,50
tr9446,69,122850,9,0,0,16
tr9447,73,90557,7,0,0,8
tr9448,18,271935,7,0,0,20
tr9449,33,361497,9,0,0,40
tr9450,22,399020,10,0,0,55
tr9451,33,345277,13,0,0,45
tr9452,20,55233,10,0,0,40
tr9453,28,200515,10,0,0,40
tr9454,25,188119,9,0,0,40
tr9455,27,176683,9,0,0,48
tr9456,22,309178,9,0,0,40
tr9457,67,40021,9,0,0,35
tr9458,31,49923,9,0,0,40
tr9459,36,36635,10,0,0,25
tr9460,43,325706,15,0,0,50
tr9461,33,124407,13,0,0,40
tr9462,37,301568,9,0,0,35
tr9463,27,339956,9,0,0,60
tr9464,36,176335,10,0,0,40
tr9465,63,213945,13,15024,0,40
tr9466,48,171807,13,0,0,56
tr9467,25,362826,9,0,0,45
tr9468,41,344329,9,0,0,10
tr9469,26,137678,9,0,0,40
tr9470,23,175424,10,0,0,40
tr9471,33,73296,9,1831,0,40
tr9472,30,137613,14,0,0,17
tr9473,67,354405,9,0,0,20
tr9474,32,130057,9,0,0,55
tr9475,48,362883,9,0,0,60
tr9476,51,49017,9,0,0,24
tr9477,39,149943,14,0,0,40
tr9478,40,99185,13,0,0,60
tr9479,40,294708,9,0,0,40
tr9480,19,228238,9,0,0,40
tr9481,28,156819,9,0,0,36
tr9482,47,332727,13,0,0,60
tr9483,20,289944,10,0,0,20
tr9484,41,116103,9,914,0,40
tr9485,29,24153,10,0,0,40
tr9486,61,231183,9,0,0,40
tr9487,25,313930,7,0,0,40
tr9488,26,114483,9,0,0,40
tr9489,43,162108,13,0,0,40
tr9490,17,168807,4,0,0,45
tr9491,43,143828,14,9562,0,40
tr9492,46,111558,10,0,0,40
tr9493,19,69770,10,0,0,20
tr9494,37,291981,9,0,0,40
tr9495,26,102460,10,0,0,40
tr9496,47,151584,9,0,1876,40
tr9497,47,287320,14,0,0,40
tr9498,29,115677,13,0,0,40
tr9499,29,239632,9,0,0,40
tr9500,33,409172,13,0,0,55
tr9501,20,186849,9,0,0,40
tr9502,28,118861,6,0,0,48
tr9503,26,142689,13,0,0,45
tr9504,41,170924,14,0,0,40
tr9505,67,274451,4,0,0,40
tr9506,43,153489,13,0,0,50
tr9507,35,186489,5,0,0,46
tr9508,18,192409,8,0,0,25
tr9509,55,337599,10,0,0,40
tr9510,44,195545,9,0,0,40
tr9511,64,61892,9,0,0,15
tr9512,38,80303,10,0,0,60
tr9513,25,419658,9,0,0,8
tr9514,21,319163,10,0,0,40
tr9515,37,126743,2,0,0,53
tr9516,39,301568,10,0,0,40
tr9517,34,120461,10,0,0,50
tr9518,23,268145,13,0,0,45
tr9519,54,257337,10,0,0,40
tr9520,49,213354,14,0,0,70
tr9521,25,303431,9,0,0,40
tr9522,51,124963,12,0,0,50
tr9523,29,158218,9,0,0,35
tr9524,27,553473,13,0,0,48
tr9525,53,46155,9,0,0,40
tr9526,68,138714,13,0,0,55
tr9527,56,231781,9,0,0,40
tr9528,30,496414,16,0,0,40
tr9529,70,28471,5,0,0,25
tr9530,24,185821,10,0,0,40
tr9531,74,272667,12,0,0,20
tr9532,23,194031,10,0,0,25
tr9533,41,144995,14,0,0,55
tr9534,45,162494,9,0,0,19
tr9535,35,171968,9,0,0,40
tr9536,21,232569,9,0,0,40
tr9537,45,161819,7,0,0,25
tr9538,18,123343,7,0,0,30
tr9539,49,105449,13,0,0,25
tr9540,49,181717,11,0,0,36
tr9541,45,102359,13,0,0,37
tr9542,27,72887,9,0,0,40
tr9543,28,154571,10,0,0,40
tr9544,35,255191,13,0,0,45
tr9545,19,208513,9,0,0,40
tr9546,33,121904,10,0,0,28
tr9547,28,34335,9,14084,0,40
tr9548,49,59380,10,0,0,40
tr9549,61,135285,9,0,2603,32
tr9550,39,126675,10,0,0,25
tr9551,22,217363,9,0,0,40
tr9552,42,91836,6,0,0,40
tr9553,22,184813,10,0,0,40
tr9554,18,178142,9,0,0,40
tr9555,49,102359,5,0,2231,40
tr9556,33,281832,16,0,0,40
tr9557,28,96226,9,0,0,45
tr9558,42,195124,4,0,0,35
tr9559,20,56322,10,2176,0,25
tr9560,50,97449,10,0,0,48
tr9561,32,339773,10,0,0,40
tr9562,31,210926,9,0,0,40
tr9563,29,199499,11,0,0,40
tr9564,46,190729,10,0,0,40
tr9565,32,191385,16,0,0,77
tr9566,61,193479,9,0,0,24
tr9567,35,346766,9,0,0,40
tr9568,39,152307,13,0,0,40
tr9569,18,79990,7,0,0,35
tr9570,42,170649,10,0,0,60
tr9571,23,197207,13,0,0,40
tr9572,52,204402,9,0,0,85
tr9573,36,181065,12,0,0,40
tr9574,38,179579,10,0,0,50
tr9575,50,237729,9,0,2444,72
tr9576,23,164574,12,0,0,40
tr9577,27,191782,9,0,0,30
tr9578,56,146660,9,0,0,60
tr9579,28,115945,10,0,0,40
tr9580,45,210875,9,0,0,40
tr9581,28,216965,10,0,0,40
tr9582,18,201554,10,0,0,15
tr9583,62,57970,4,0,0,40
tr9584,35,208378,8,0,0,40
tr9585,39,61343,6,0,0,60
tr9586,24,283872,10,0,0,20
tr9587,58,225603,5,0,0,40
tr9588,48,401333,9,0,0,40
tr9589,57,278228,13,0,0,50
tr9590,31,145377,13,0,0,60
tr9591,25,120238,9,0,0,40
tr9592,34,187215,13,15024,0,36
tr9593,29,144063,4,0,0,72
